
============================================================
[FPGA] ZDMA DDR-to-IP log started at 1781911494
============================================================
[FPGA][INFO] ready version=zcu104-gemma3-q8-zdma-ddr-to-ip-v1 path=dma(default) rows=256 col_beats=32 cols=512 packed_q8=1 max_group_blocks=16 result_words=1024 weight_cache=0 profile_log=1 dma_detail=0 ip_detail=0 detail_every=0 flush_every=256
[FPGA][INFO] msync unsupported for ddr_high source=/dev/uio13(ddr_high,O_SYNC) errno=22 (Invalid argument); continuing with CPU barriers/O_SYNC mapping assumption
[FPGA][MATMUL] tensor=blk.16.ffn_up.weight layer=16 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.073 ip_ms=8.561 total_ms=92.454 status=OK
[FPGA][MATMUL] tensor=blk.16.ffn_down.weight layer=16 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.247 ip_ms=7.763 total_ms=83.480 status=OK
[FPGA][MATMUL] tensor=blk.17.attn_q.weight layer=17 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.940 ip_ms=1.269 total_ms=13.768 status=OK
[FPGA][MATMUL] tensor=blk.17.attn_k.weight layer=17 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.317 total_ms=3.466 status=OK
[FPGA][MATMUL] tensor=blk.17.attn_v.weight layer=17 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.318 total_ms=3.436 status=OK
[FPGA][MATMUL] tensor=blk.17.attn_output.weight layer=17 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.627 ip_ms=1.138 total_ms=12.735 status=OK
[FPGA][MATMUL] tensor=blk.17.ffn_gate.weight layer=17 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.071 ip_ms=8.568 total_ms=92.526 status=OK
[FPGA][MATMUL] tensor=blk.17.ffn_up.weight layer=17 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.072 ip_ms=8.564 total_ms=92.735 status=OK
[FPGA][MATMUL] tensor=blk.17.ffn_down.weight layer=17 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.251 ip_ms=7.766 total_ms=83.687 status=OK
[FPGA][MATMUL] tensor=blk.18.attn_q.weight layer=18 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.943 ip_ms=1.269 total_ms=13.699 status=OK
[FPGA][MATMUL] tensor=blk.18.attn_k.weight layer=18 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.317 total_ms=3.432 status=OK
[FPGA][MATMUL] tensor=blk.18.attn_v.weight layer=18 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.483 ip_ms=0.317 total_ms=3.446 status=OK
[FPGA][MATMUL] tensor=blk.18.attn_output.weight layer=18 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.627 ip_ms=1.136 total_ms=12.731 status=OK
[FPGA][MATMUL] tensor=blk.18.ffn_gate.weight layer=18 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.080 ip_ms=8.562 total_ms=92.428 status=OK
[FPGA][MATMUL] tensor=blk.18.ffn_up.weight layer=18 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.084 ip_ms=8.563 total_ms=92.619 status=OK
[FPGA][MATMUL] tensor=blk.18.ffn_down.weight layer=18 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.239 ip_ms=7.777 total_ms=83.513 status=OK
[FPGA][MATMUL] tensor=blk.19.attn_q.weight layer=19 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.937 ip_ms=1.268 total_ms=13.705 status=OK
[FPGA][MATMUL] tensor=blk.19.attn_k.weight layer=19 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.488 ip_ms=0.317 total_ms=3.461 status=OK
[FPGA][MATMUL] tensor=blk.19.attn_v.weight layer=19 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.317 total_ms=3.432 status=OK
[FPGA][MATMUL] tensor=blk.19.attn_output.weight layer=19 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.623 ip_ms=1.137 total_ms=12.763 status=OK
[FPGA][MATMUL] tensor=blk.19.ffn_gate.weight layer=19 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.074 ip_ms=8.564 total_ms=92.524 status=OK
[FPGA][MATMUL] tensor=blk.19.ffn_up.weight layer=19 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.075 ip_ms=8.566 total_ms=92.801 status=OK
[FPGA][MATMUL] tensor=blk.19.ffn_down.weight layer=19 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.235 ip_ms=7.763 total_ms=83.537 status=OK
[FPGA][MATMUL] tensor=blk.20.attn_q.weight layer=20 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.939 ip_ms=1.269 total_ms=13.763 status=OK
[FPGA][MATMUL] tensor=blk.20.attn_k.weight layer=20 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.317 total_ms=3.467 status=OK
[FPGA][MATMUL] tensor=blk.20.attn_v.weight layer=20 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.317 total_ms=3.431 status=OK
[FPGA][MATMUL] tensor=blk.20.attn_output.weight layer=20 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.624 ip_ms=1.136 total_ms=12.698 status=OK
[FPGA][MATMUL] tensor=blk.20.ffn_gate.weight layer=20 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.070 ip_ms=8.564 total_ms=92.424 status=OK
[FPGA][MATMUL] tensor=blk.20.ffn_up.weight layer=20 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.065 ip_ms=8.565 total_ms=92.435 status=OK
[FPGA][MATMUL] tensor=blk.20.ffn_down.weight layer=20 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.263 ip_ms=7.766 total_ms=83.410 status=OK
[FPGA][MATMUL] tensor=blk.21.attn_q.weight layer=21 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.937 ip_ms=1.270 total_ms=13.799 status=OK
[FPGA][MATMUL] tensor=blk.21.attn_k.weight layer=21 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.488 ip_ms=0.318 total_ms=3.432 status=OK
[FPGA][MATMUL] tensor=blk.21.attn_v.weight layer=21 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.484 ip_ms=0.317 total_ms=3.441 status=OK
[FPGA][MATMUL] tensor=blk.21.attn_output.weight layer=21 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.625 ip_ms=1.137 total_ms=12.764 status=OK
[FPGA][MATMUL] tensor=blk.21.ffn_gate.weight layer=21 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.088 ip_ms=8.611 total_ms=92.756 status=OK
[FPGA][MATMUL] tensor=blk.21.ffn_up.weight layer=21 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.059 ip_ms=8.563 total_ms=92.375 status=OK
[FPGA][MATMUL] tensor=blk.21.ffn_down.weight layer=21 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.247 ip_ms=7.765 total_ms=83.788 status=OK
[FPGA][MATMUL] tensor=blk.22.attn_q.weight layer=22 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.959 ip_ms=1.268 total_ms=13.808 status=OK
[FPGA][MATMUL] tensor=blk.22.attn_k.weight layer=22 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.487 ip_ms=0.318 total_ms=3.469 status=OK
[FPGA][MATMUL] tensor=blk.22.attn_v.weight layer=22 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.487 ip_ms=0.318 total_ms=3.432 status=OK
[FPGA][MATMUL] tensor=blk.22.attn_output.weight layer=22 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.627 ip_ms=1.136 total_ms=12.888 status=OK
[FPGA][MATMUL] tensor=blk.22.ffn_gate.weight layer=22 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.068 ip_ms=8.566 total_ms=92.360 status=OK
[FPGA][MATMUL] tensor=blk.22.ffn_up.weight layer=22 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.067 ip_ms=8.565 total_ms=92.621 status=OK
[FPGA][MATMUL] tensor=blk.22.ffn_down.weight layer=22 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.246 ip_ms=7.767 total_ms=83.310 status=OK
[FPGA][MATMUL] tensor=blk.23.attn_q.weight layer=23 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.945 ip_ms=1.269 total_ms=13.800 status=OK
[FPGA][MATMUL] tensor=blk.23.attn_k.weight layer=23 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.317 total_ms=3.433 status=OK
[FPGA][MATMUL] tensor=blk.23.attn_v.weight layer=23 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.317 total_ms=3.464 status=OK
[FPGA][MATMUL] tensor=blk.23.attn_output.weight layer=23 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.628 ip_ms=1.142 total_ms=12.748 status=OK
[FPGA][MATMUL] tensor=blk.23.ffn_gate.weight layer=23 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.074 ip_ms=8.562 total_ms=92.347 status=OK
[FPGA][MATMUL] tensor=blk.23.ffn_up.weight layer=23 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.074 ip_ms=8.561 total_ms=92.498 status=OK
[FPGA][MATMUL] tensor=blk.23.ffn_down.weight layer=23 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.262 ip_ms=7.773 total_ms=83.587 status=OK
[FPGA][MATMUL] tensor=blk.24.attn_q.weight layer=24 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.949 ip_ms=1.268 total_ms=13.706 status=OK
[FPGA][MATMUL] tensor=blk.24.attn_k.weight layer=24 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.318 total_ms=3.455 status=OK
[FPGA][MATMUL] tensor=blk.24.attn_v.weight layer=24 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.317 total_ms=3.445 status=OK
[FPGA][MATMUL] tensor=blk.24.attn_output.weight layer=24 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.625 ip_ms=1.136 total_ms=12.816 status=OK
[FPGA][MATMUL] tensor=blk.24.ffn_gate.weight layer=24 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.055 ip_ms=8.564 total_ms=92.633 status=OK
[FPGA][MATMUL] tensor=blk.24.ffn_up.weight layer=24 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.063 ip_ms=8.562 total_ms=92.501 status=OK
[FPGA][MATMUL] tensor=blk.24.ffn_down.weight layer=24 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.237 ip_ms=7.767 total_ms=83.407 status=OK
[FPGA][MATMUL] tensor=blk.25.attn_q.weight layer=25 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.936 ip_ms=1.268 total_ms=13.786 status=OK
[FPGA][MATMUL] tensor=blk.25.attn_k.weight layer=25 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.488 ip_ms=0.317 total_ms=3.447 status=OK
[FPGA][MATMUL] tensor=blk.25.attn_v.weight layer=25 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.317 total_ms=3.441 status=OK
[FPGA][MATMUL] tensor=blk.25.attn_output.weight layer=25 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.626 ip_ms=1.136 total_ms=12.774 status=OK
[FPGA][MATMUL] tensor=blk.25.ffn_gate.weight layer=25 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.070 ip_ms=8.565 total_ms=92.394 status=OK
[FPGA][MATMUL] tensor=blk.25.ffn_up.weight layer=25 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.079 ip_ms=8.565 total_ms=92.900 status=OK
[FPGA][MATMUL] tensor=blk.25.ffn_down.weight layer=25 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.277 ip_ms=7.765 total_ms=83.352 status=OK
[FPGA][MATMUL] tensor=token_embd.weight layer=0 pos=0 phase=decode M=1 K=1152 N=262144 rows=256 col_beats=32 vpu_runs=3072 io_ms=495.970 ip_ms=324.798 total_ms=3508.892 status=OK
[FPGA][MATMUL] tensor=blk.0.attn_q.weight layer=0 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.944 ip_ms=1.279 total_ms=13.775 status=OK
[FPGA][MATMUL] tensor=blk.0.attn_k.weight layer=0 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.488 ip_ms=0.318 total_ms=3.459 status=OK
[FPGA][MATMUL] tensor=blk.0.attn_v.weight layer=0 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.484 ip_ms=0.317 total_ms=3.459 status=OK
[FPGA][MATMUL] tensor=blk.0.attn_output.weight layer=0 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.626 ip_ms=1.136 total_ms=12.743 status=OK
[FPGA][MATMUL] tensor=blk.0.ffn_gate.weight layer=0 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.067 ip_ms=8.559 total_ms=92.606 status=OK
[FPGA][MATMUL] tensor=blk.0.ffn_up.weight layer=0 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.077 ip_ms=8.562 total_ms=92.406 status=OK
[FPGA][MATMUL] tensor=blk.0.ffn_down.weight layer=0 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.242 ip_ms=7.769 total_ms=83.284 status=OK
[FPGA][MATMUL] tensor=blk.1.attn_q.weight layer=1 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.936 ip_ms=1.267 total_ms=13.699 status=OK
[FPGA][MATMUL] tensor=blk.1.attn_k.weight layer=1 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.488 ip_ms=0.316 total_ms=3.461 status=OK
[FPGA][MATMUL] tensor=blk.1.attn_v.weight layer=1 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.318 total_ms=3.429 status=OK
[FPGA][MATMUL] tensor=blk.1.attn_output.weight layer=1 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.626 ip_ms=1.137 total_ms=12.738 status=OK
[FPGA][MATMUL] tensor=blk.1.ffn_gate.weight layer=1 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.078 ip_ms=8.574 total_ms=92.574 status=OK
[FPGA][MATMUL] tensor=blk.1.ffn_up.weight layer=1 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.132 ip_ms=8.565 total_ms=92.397 status=OK
[FPGA][MATMUL] tensor=blk.1.ffn_down.weight layer=1 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.246 ip_ms=7.768 total_ms=83.407 status=OK
[FPGA][MATMUL] tensor=blk.2.attn_q.weight layer=2 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.938 ip_ms=1.267 total_ms=13.687 status=OK
[FPGA][MATMUL] tensor=blk.2.attn_k.weight layer=2 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.318 total_ms=3.457 status=OK
[FPGA][MATMUL] tensor=blk.2.attn_v.weight layer=2 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.317 total_ms=3.443 status=OK
[FPGA][MATMUL] tensor=blk.2.attn_output.weight layer=2 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.625 ip_ms=1.137 total_ms=12.737 status=OK
[FPGA][MATMUL] tensor=blk.2.ffn_gate.weight layer=2 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.098 ip_ms=8.558 total_ms=92.545 status=OK
[FPGA][MATMUL] tensor=blk.2.ffn_up.weight layer=2 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.072 ip_ms=8.627 total_ms=92.593 status=OK
[FPGA][MATMUL] tensor=blk.2.ffn_down.weight layer=2 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.392 ip_ms=7.773 total_ms=83.556 status=OK
[FPGA][MATMUL] tensor=blk.3.attn_q.weight layer=3 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.941 ip_ms=1.269 total_ms=13.689 status=OK
[FPGA][MATMUL] tensor=blk.3.attn_k.weight layer=3 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.488 ip_ms=0.317 total_ms=3.450 status=OK
[FPGA][MATMUL] tensor=blk.3.attn_v.weight layer=3 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.318 total_ms=3.419 status=OK
[FPGA][MATMUL] tensor=blk.3.attn_output.weight layer=3 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.624 ip_ms=1.136 total_ms=12.756 status=OK
[FPGA][MATMUL] tensor=blk.3.ffn_gate.weight layer=3 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.074 ip_ms=8.563 total_ms=92.691 status=OK
[FPGA][MATMUL] tensor=blk.3.ffn_up.weight layer=3 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.072 ip_ms=8.559 total_ms=92.779 status=OK
[FPGA][MATMUL] tensor=blk.3.ffn_down.weight layer=3 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.248 ip_ms=7.767 total_ms=83.453 status=OK
[FPGA][MATMUL] tensor=blk.4.attn_q.weight layer=4 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.938 ip_ms=1.269 total_ms=13.704 status=OK
[FPGA][MATMUL] tensor=blk.4.attn_k.weight layer=4 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.317 total_ms=3.443 status=OK
[FPGA][MATMUL] tensor=blk.4.attn_v.weight layer=4 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.486 ip_ms=0.317 total_ms=3.446 status=OK
[FPGA][MATMUL] tensor=blk.4.attn_output.weight layer=4 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.628 ip_ms=1.137 total_ms=12.757 status=OK
[FPGA][MATMUL] tensor=blk.4.ffn_gate.weight layer=4 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.079 ip_ms=8.557 total_ms=92.358 status=OK
[FPGA][MATMUL] tensor=blk.4.ffn_up.weight layer=4 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.074 ip_ms=8.563 total_ms=92.612 status=OK
[FPGA][MATMUL] tensor=blk.4.ffn_down.weight layer=4 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.241 ip_ms=7.768 total_ms=83.565 status=OK
[FPGA][MATMUL] tensor=blk.5.attn_q.weight layer=5 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.949 ip_ms=1.269 total_ms=13.833 status=OK
[FPGA][MATMUL] tensor=blk.5.attn_k.weight layer=5 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.488 ip_ms=0.318 total_ms=3.465 status=OK
[FPGA][MATMUL] tensor=blk.5.attn_v.weight layer=5 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.317 total_ms=3.456 status=OK
[FPGA][MATMUL] tensor=blk.5.attn_output.weight layer=5 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.626 ip_ms=1.137 total_ms=12.727 status=OK
[FPGA][MATMUL] tensor=blk.5.ffn_gate.weight layer=5 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.058 ip_ms=8.561 total_ms=92.526 status=OK
[FPGA][MATMUL] tensor=blk.5.ffn_up.weight layer=5 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.050 ip_ms=8.563 total_ms=92.479 status=OK
[FPGA][MATMUL] tensor=blk.5.ffn_down.weight layer=5 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.246 ip_ms=7.767 total_ms=83.573 status=OK
[FPGA][MATMUL] tensor=blk.6.attn_q.weight layer=6 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.942 ip_ms=1.269 total_ms=13.756 status=OK
[FPGA][MATMUL] tensor=blk.6.attn_k.weight layer=6 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.317 total_ms=3.454 status=OK
[FPGA][MATMUL] tensor=blk.6.attn_v.weight layer=6 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.485 ip_ms=0.317 total_ms=3.427 status=OK
[FPGA][MATMUL] tensor=blk.6.attn_output.weight layer=6 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.629 ip_ms=1.136 total_ms=12.736 status=OK
[FPGA][MATMUL] tensor=blk.6.ffn_gate.weight layer=6 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.070 ip_ms=8.564 total_ms=92.503 status=OK
[FPGA][MATMUL] tensor=blk.6.ffn_up.weight layer=6 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.072 ip_ms=8.564 total_ms=92.525 status=OK
[FPGA][MATMUL] tensor=blk.6.ffn_down.weight layer=6 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.226 ip_ms=7.772 total_ms=83.340 status=OK
[FPGA][MATMUL] tensor=blk.7.attn_q.weight layer=7 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.942 ip_ms=1.269 total_ms=13.729 status=OK
[FPGA][MATMUL] tensor=blk.7.attn_k.weight layer=7 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.487 ip_ms=0.317 total_ms=3.459 status=OK
[FPGA][MATMUL] tensor=blk.7.attn_v.weight layer=7 pos=0 phase=decode M=1 K=1152 N=256 rows=256 col_beats=32 vpu_runs=3 io_ms=0.487 ip_ms=0.318 total_ms=3.491 status=OK
[FPGA][MATMUL] tensor=blk.7.attn_output.weight layer=7 pos=0 phase=decode M=1 K=1024 N=1152 rows=256 col_beats=32 vpu_runs=10 io_ms=1.626 ip_ms=1.136 total_ms=12.681 status=OK
[FPGA][MATMUL] tensor=blk.7.ffn_gate.weight layer=7 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.070 ip_ms=8.566 total_ms=92.467 status=OK
[FPGA][MATMUL] tensor=blk.7.ffn_up.weight layer=7 pos=0 phase=decode M=1 K=1152 N=6912 rows=256 col_beats=32 vpu_runs=81 io_ms=13.071 ip_ms=8.561 total_ms=92.438 status=OK
[FPGA][MATMUL] tensor=blk.7.ffn_down.weight layer=7 pos=0 phase=decode M=1 K=6912 N=1152 rows=256 col_beats=32 vpu_runs=70 io_ms=11.250 ip_ms=7.775 total_ms=84.055 status=OK
[FPGA][MATMUL] tensor=blk.8.attn_q.weight layer=8 pos=0 phase=decode M=1 K=1152 N=1024 rows=256 col_beats=32 vpu_runs=12 io_ms=1.938 ip_ms=1.269 total_ms=13.726 status=OK
